ISO,Description,Year,Value,Variable,Source,URL,From
BRA,Total material footprint (MF) per capita,1999,10.1939298031257,ME2,U.N. Environment: Secretariat of the International Resource Panel,https://www.resourcepanel.org/global-material-flows-database,MANUAL
BRA,Total material footprint (MF) per capita,2000,10.9211301456408,ME2,U.N. Environment: Secretariat of the International Resource Panel,https://www.resourcepanel.org/global-material-flows-database,MANUAL
BRA,Total material footprint (MF) per capita,2001,10.5212092523842,ME2,U.N. Environment: Secretariat of the International Resource Panel,https://www.resourcepanel.org/global-material-flows-database,MANUAL
BRA,Total material footprint (MF) per capita,2002,10.3689931318516,ME2,U.N. Environment: Secretariat of the International Resource Panel,https://www.resourcepanel.org/global-material-flows-database,MANUAL
BRA,Total material footprint (MF) per capita,2003,10.2610249119822,ME2,U.N. Environment: Secretariat of the International Resource Panel,https://www.resourcepanel.org/global-material-flows-database,MANUAL
BRA,Total material footprint (MF) per capita,2004,10.4180076847945,ME2,U.N. Environment: Secretariat of the International Resource Panel,https://www.resourcepanel.org/global-material-flows-database,MANUAL
BRA,Total material footprint (MF) per capita,2005,11.0083577374357,ME2,U.N. Environment: Secretariat of the International Resource Panel,https://www.resourcepanel.org/global-material-flows-database,MANUAL
BRA,Total material footprint (MF) per capita,2006,11.6372363392696,ME2,U.N. Environment: Secretariat of the International Resource Panel,https://www.resourcepanel.org/global-material-flows-database,MANUAL
BRA,Total material footprint (MF) per capita,2007,12.7126119217839,ME2,U.N. Environment: Secretariat of the International Resource Panel,https://www.resourcepanel.org/global-material-flows-database,MANUAL
BRA,Total material footprint (MF) per capita,2008,13.7619293711892,ME2,U.N. Environment: Secretariat of the International Resource Panel,https://www.resourcepanel.org/global-material-flows-database,MANUAL
BRA,Total material footprint (MF) per capita,2009,14.2662042830038,ME2,U.N. Environment: Secretariat of the International Resource Panel,https://www.resourcepanel.org/global-material-flows-database,MANUAL
BRA,Total material footprint (MF) per capita,2010,15.6112230399952,ME2,U.N. Environment: Secretariat of the International Resource Panel,https://www.resourcepanel.org/global-material-flows-database,MANUAL
BRA,Total material footprint (MF) per capita,2011,15.9495912338541,ME2,U.N. Environment: Secretariat of the International Resource Panel,https://www.resourcepanel.org/global-material-flows-database,MANUAL
BRA,Total material footprint (MF) per capita,2012,15.6268885721764,ME2,U.N. Environment: Secretariat of the International Resource Panel,https://www.resourcepanel.org/global-material-flows-database,MANUAL
BRA,Total material footprint (MF) per capita,2013,16.1135784723362,ME2,U.N. Environment: Secretariat of the International Resource Panel,https://www.resourcepanel.org/global-material-flows-database,MANUAL
BRA,Total material footprint (MF) per capita,2014,16.0314305030421,ME2,U.N. Environment: Secretariat of the International Resource Panel,https://www.resourcepanel.org/global-material-flows-database,MANUAL
BRA,Total material footprint (MF) per capita,2015,16.4307689047906,ME2,U.N. Environment: Secretariat of the International Resource Panel,https://www.resourcepanel.org/global-material-flows-database,MANUAL
VGB,Total material footprint (MF) per capita,1990,29.7648004131478,ME2,U.N. Environment: Secretariat of the International Resource Panel,https://www.resourcepanel.org/global-material-flows-database,MANUAL
VGB,Total material footprint (MF) per capita,1991,283.000218456633,ME2,U.N. Environment: Secretariat of the International Resource Panel,https://www.resourcepanel.org/global-material-flows-database,MANUAL
VGB,Total material footprint (MF) per capita,1992,49.1120999827019,ME2,U.N. Environment: Secretariat of the International Resource Panel,https://www.resourcepanel.org/global-material-flows-database,MANUAL
VGB,Total material footprint (MF) per capita,1993,53.7409175141243,ME2,U.N. Environment: Secretariat of the International Resource Panel,https://www.resourcepanel.org/global-material-flows-database,MANUAL
VGB,Total material footprint (MF) per capita,1994,51.5999163481248,ME2,U.N. Environment: Secretariat of the International Resource Panel,https://www.resourcepanel.org/global-material-flows-database,MANUAL
VGB,Total material footprint (MF) per capita,1995,51.9313753052917,ME2,U.N. Environment: Secretariat of the International Resource Panel,https://www.resourcepanel.org/global-material-flows-database,MANUAL
VGB,Total material footprint (MF) per capita,1996,49.2162987150897,ME2,U.N. Environment: Secretariat of the International Resource Panel,https://www.resourcepanel.org/global-material-flows-database,MANUAL
VGB,Total material footprint (MF) per capita,1997,51.4693783082512,ME2,U.N. Environment: Secretariat of the International Resource Panel,https://www.resourcepanel.org/global-material-flows-database,MANUAL
VGB,Total material footprint (MF) per capita,1998,51.2121317043496,ME2,U.N. Environment: Secretariat of the International Resource Panel,https://www.resourcepanel.org/global-material-flows-database,MANUAL
VGB,Total material footprint (MF) per capita,1999,51.7043302288715,ME2,U.N. Environment: Secretariat of the International Resource Panel,https://www.resourcepanel.org/global-material-flows-database,MANUAL
VGB,Total material footprint (MF) per capita,2000,56.6239548515235,ME2,U.N. Environment: Secretariat of the International Resource Panel,https://www.resourcepanel.org/global-material-flows-database,MANUAL
VGB,Total material footprint (MF) per capita,2001,47.0919021197894,ME2,U.N. Environment: Secretariat of the International Resource Panel,https://www.resourcepanel.org/global-material-flows-database,MANUAL
VGB,Total material footprint (MF) per capita,2002,49.2417152810033,ME2,U.N. Environment: Secretariat of the International Resource Panel,https://www.resourcepanel.org/global-material-flows-database,MANUAL
VGB,Total material footprint (MF) per capita,2003,45.1159645454546,ME2,U.N. Environment: Secretariat of the International Resource Panel,https://www.resourcepanel.org/global-material-flows-database,MANUAL
VGB,Total material footprint (MF) per capita,2004,44.1775778684888,ME2,U.N. Environment: Secretariat of the International Resource Panel,https://www.resourcepanel.org/global-material-flows-database,MANUAL
VGB,Total material footprint (MF) per capita,2005,52.6703237084035,ME2,U.N. Environment: Secretariat of the International Resource Panel,https://www.resourcepanel.org/global-material-flows-database,MANUAL
VGB,Total material footprint (MF) per capita,2006,49.2007700351347,ME2,U.N. Environment: Secretariat of the International Resource Panel,https://www.resourcepanel.org/global-material-flows-database,MANUAL
VGB,Total material footprint (MF) per capita,2007,49.710757226602,ME2,U.N. Environment: Secretariat of the International Resource Panel,https://www.resourcepanel.org/global-material-flows-database,MANUAL
VGB,Total material footprint (MF) per capita,2008,34.5040235900641,ME2,U.N. Environment: Secretariat of the International Resource Panel,https://www.resourcepanel.org/global-material-flows-database,MANUAL
VGB,Total material footprint (MF) per capita,2009,31.5105984877127,ME2,U.N. Environment: Secretariat of the International Resource Panel,https://www.resourcepanel.org/global-material-flows-database,MANUAL
VGB,Total material footprint (MF) per capita,2010,31.8140469455975,ME2,U.N. Environment: Secretariat of the International Resource Panel,https://www.resourcepanel.org/global-material-flows-database,MANUAL
VGB,Total material footprint (MF) per capita,2011,38.3013115459041,ME2,U.N. Environment: Secretariat of the International Resource Panel,https://www.resourcepanel.org/global-material-flows-database,MANUAL
VGB,Total material footprint (MF) per capita,2012,36.3710532776823,ME2,U.N. Environment: Secretariat of the International Resource Panel,https://www.resourcepanel.org/global-material-flows-database,MANUAL
VGB,Total material footprint (MF) per capita,2013,35.1571202422741,ME2,U.N. Environment: Secretariat of the International Resource Panel,https://www.resourcepanel.org/global-material-flows-database,MANUAL
VGB,Total material footprint (MF) per capita,2014,35.1199019773534,ME2,U.N. Environment: Secretariat of the International Resource Panel,https://www.resourcepanel.org/global-material-flows-database,MANUAL
VGB,Total material footprint (MF) per capita,2015,35.3022977056148,ME2,U.N. Environment: Secretariat of the International Resource Panel,https://www.resourcepanel.org/global-material-flows-database,MANUAL
BRN,Total material footprint (MF) per capita,1990,20.2901680943726,ME2,U.N. Environment: Secretariat of the International Resource Panel,https://www.resourcepanel.org/global-material-flows-database,MANUAL
BRN,Total material footprint (MF) per capita,1991,43.4242728802981,ME2,U.N. Environment: Secretariat of the International Resource Panel,https://www.resourcepanel.org/global-material-flows-database,MANUAL
BRN,Total material footprint (MF) per capita,1992,20.5616337425411,ME2,U.N. Environment: Secretariat of the International Resource Panel,https://www.resourcepanel.org/global-material-flows-database,MANUAL
BRN,Total material footprint (MF) per capita,1993,20.6327995795751,ME2,U.N. Environment: Secretariat of the International Resource Panel,https://www.resourcepanel.org/global-material-flows-database,MANUAL
BRN,Total material footprint (MF) per capita,1994,20.0549858570817,ME2,U.N. Environment: Secretariat of the International Resource Panel,https://www.resourcepanel.org/global-material-flows-database,MANUAL
BRN,Total material footprint (MF) per capita,1995,22.2444862886004,ME2,U.N. Environment: Secretariat of the International Resource Panel,https://www.resourcepanel.org/global-material-flows-database,MANUAL
BRN,Total material footprint (MF) per capita,1996,21.3991972200272,ME2,U.N. Environment: Secretariat of the International Resource Panel,https://www.resourcepanel.org/global-material-flows-database,MANUAL
BRN,Total material footprint (MF) per capita,1997,21.731782169907,ME2,U.N. Environment: Secretariat of the International Resource Panel,https://www.resourcepanel.org/global-material-flows-database,MANUAL
BRN,Total material footprint (MF) per capita,1998,17.3194671051178,ME2,U.N. Environment: Secretariat of the International Resource Panel,https://www.resourcepanel.org/global-material-flows-database,MANUAL
BRN,Total material footprint (MF) per capita,1999,14.9154867639248,ME2,U.N. Environment: Secretariat of the International Resource Panel,https://www.resourcepanel.org/global-material-flows-database,MANUAL
BRN,Total material footprint (MF) per capita,2000,13.3845187170629,ME2,U.N. Environment: Secretariat of the International Resource Panel,https://www.resourcepanel.org/global-material-flows-database,MANUAL
