Year,ISO,Value,Variable,Description,Source,URL,From
2019,MAC,0.07523484048828931,GT1,Share of export of environmental goods (OECD and APEC classifications) to total export (%),UNCOMTRADE data and OECD and APEC classifications of environmental goods,https://comtrade.un.org/data/,MANUAL
2019,COL,0.7522372154285574,GT1,Share of export of environmental goods (OECD and APEC classifications) to total export (%),UNCOMTRADE data and OECD and APEC classifications of environmental goods,https://comtrade.un.org/data/,MANUAL
2019,COM,0.042138355286427814,GT1,Share of export of environmental goods (OECD and APEC classifications) to total export (%),UNCOMTRADE data and OECD and APEC classifications of environmental goods,https://comtrade.un.org/data/,MANUAL
2019,COG,1.0525434560090643,GT1,Share of export of environmental goods (OECD and APEC classifications) to total export (%),UNCOMTRADE data and OECD and APEC classifications of environmental goods,https://comtrade.un.org/data/,MANUAL
2019,HRV,3.7571077676655076,GT1,Share of export of environmental goods (OECD and APEC classifications) to total export (%),UNCOMTRADE data and OECD and APEC classifications of environmental goods,https://comtrade.un.org/data/,MANUAL
2019,CYP,1.79209743498615,GT1,Share of export of environmental goods (OECD and APEC classifications) to total export (%),UNCOMTRADE data and OECD and APEC classifications of environmental goods,https://comtrade.un.org/data/,MANUAL
2019,CZE,10.168574451456207,GT1,Share of export of environmental goods (OECD and APEC classifications) to total export (%),UNCOMTRADE data and OECD and APEC classifications of environmental goods,https://comtrade.un.org/data/,MANUAL
2019,CIV,0.41582607575562797,GT1,Share of export of environmental goods (OECD and APEC classifications) to total export (%),UNCOMTRADE data and OECD and APEC classifications of environmental goods,https://comtrade.un.org/data/,MANUAL
2019,DNK,7.977339698220157,GT1,Share of export of environmental goods (OECD and APEC classifications) to total export (%),UNCOMTRADE data and OECD and APEC classifications of environmental goods,https://comtrade.un.org/data/,MANUAL
2019,EGY,2.4234628156774836,GT1,Share of export of environmental goods (OECD and APEC classifications) to total export (%),UNCOMTRADE data and OECD and APEC classifications of environmental goods,https://comtrade.un.org/data/,MANUAL
2019,SLV,2.1842505538432144,GT1,Share of export of environmental goods (OECD and APEC classifications) to total export (%),UNCOMTRADE data and OECD and APEC classifications of environmental goods,https://comtrade.un.org/data/,MANUAL
2019,EST,6.92449038677541,GT1,Share of export of environmental goods (OECD and APEC classifications) to total export (%),UNCOMTRADE data and OECD and APEC classifications of environmental goods,https://comtrade.un.org/data/,MANUAL
2019,SWZ,0.2344527971588585,GT1,Share of export of environmental goods (OECD and APEC classifications) to total export (%),UNCOMTRADE data and OECD and APEC classifications of environmental goods,https://comtrade.un.org/data/,MANUAL
2019,FIN,7.303747618174068,GT1,Share of export of environmental goods (OECD and APEC classifications) to total export (%),UNCOMTRADE data and OECD and APEC classifications of environmental goods,https://comtrade.un.org/data/,MANUAL
2019,FRA,5.622455790678512,GT1,Share of export of environmental goods (OECD and APEC classifications) to total export (%),UNCOMTRADE data and OECD and APEC classifications of environmental goods,https://comtrade.un.org/data/,MANUAL
2019,GMB,0.2806163821468507,GT1,Share of export of environmental goods (OECD and APEC classifications) to total export (%),UNCOMTRADE data and OECD and APEC classifications of environmental goods,https://comtrade.un.org/data/,MANUAL
2019,GEO,4.019215793474653,GT1,Share of export of environmental goods (OECD and APEC classifications) to total export (%),UNCOMTRADE data and OECD and APEC classifications of environmental goods,https://comtrade.un.org/data/,MANUAL
2019,DEU,12.50435541681144,GT1,Share of export of environmental goods (OECD and APEC classifications) to total export (%),UNCOMTRADE data and OECD and APEC classifications of environmental goods,https://comtrade.un.org/data/,MANUAL
2019,GHA,0.5114512138747558,GT1,Share of export of environmental goods (OECD and APEC classifications) to total export (%),UNCOMTRADE data and OECD and APEC classifications of environmental goods,https://comtrade.un.org/data/,MANUAL
2019,GRC,3.084475927440578,GT1,Share of export of environmental goods (OECD and APEC classifications) to total export (%),UNCOMTRADE data and OECD and APEC classifications of environmental goods,https://comtrade.un.org/data/,MANUAL
2019,GTM,1.040803657498151,GT1,Share of export of environmental goods (OECD and APEC classifications) to total export (%),UNCOMTRADE data and OECD and APEC classifications of environmental goods,https://comtrade.un.org/data/,MANUAL
2019,HUN,8.40500030741748,GT1,Share of export of environmental goods (OECD and APEC classifications) to total export (%),UNCOMTRADE data and OECD and APEC classifications of environmental goods,https://comtrade.un.org/data/,MANUAL
2019,ISL,0.8580505659988807,GT1,Share of export of environmental goods (OECD and APEC classifications) to total export (%),UNCOMTRADE data and OECD and APEC classifications of environmental goods,https://comtrade.un.org/data/,MANUAL
2019,IND,3.804689052072885,GT1,Share of export of environmental goods (OECD and APEC classifications) to total export (%),UNCOMTRADE data and OECD and APEC classifications of environmental goods,https://comtrade.un.org/data/,MANUAL
2019,IDN,1.5943404726670103,GT1,Share of export of environmental goods (OECD and APEC classifications) to total export (%),UNCOMTRADE data and OECD and APEC classifications of environmental goods,https://comtrade.un.org/data/,MANUAL
2019,IRL,1.737586838914171,GT1,Share of export of environmental goods (OECD and APEC classifications) to total export (%),UNCOMTRADE data and OECD and APEC classifications of environmental goods,https://comtrade.un.org/data/,MANUAL
2019,ISR,6.836435067385764,GT1,Share of export of environmental goods (OECD and APEC classifications) to total export (%),UNCOMTRADE data and OECD and APEC classifications of environmental goods,https://comtrade.un.org/data/,MANUAL
2019,ITA,9.106299386050086,GT1,Share of export of environmental goods (OECD and APEC classifications) to total export (%),UNCOMTRADE data and OECD and APEC classifications of environmental goods,https://comtrade.un.org/data/,MANUAL
2019,JAM,1.909252691376049,GT1,Share of export of environmental goods (OECD and APEC classifications) to total export (%),UNCOMTRADE data and OECD and APEC classifications of environmental goods,https://comtrade.un.org/data/,MANUAL
2019,JPN,9.610355332592405,GT1,Share of export of environmental goods (OECD and APEC classifications) to total export (%),UNCOMTRADE data and OECD and APEC classifications of environmental goods,https://comtrade.un.org/data/,MANUAL
2019,JOR,2.0164716892074193,GT1,Share of export of environmental goods (OECD and APEC classifications) to total export (%),UNCOMTRADE data and OECD and APEC classifications of environmental goods,https://comtrade.un.org/data/,MANUAL
2019,KAZ,0.34456954360373343,GT1,Share of export of environmental goods (OECD and APEC classifications) to total export (%),UNCOMTRADE data and OECD and APEC classifications of environmental goods,https://comtrade.un.org/data/,MANUAL
2019,LAO,0.3439620819565691,GT1,Share of export of environmental goods (OECD and APEC classifications) to total export (%),UNCOMTRADE data and OECD and APEC classifications of environmental goods,https://comtrade.un.org/data/,MANUAL
2019,LVA,3.5878994895115603,GT1,Share of export of environmental goods (OECD and APEC classifications) to total export (%),UNCOMTRADE data and OECD and APEC classifications of environmental goods,https://comtrade.un.org/data/,MANUAL
2019,LTU,6.213851835674915,GT1,Share of export of environmental goods (OECD and APEC classifications) to total export (%),UNCOMTRADE data and OECD and APEC classifications of environmental goods,https://comtrade.un.org/data/,MANUAL
2019,MDG,0.38857663211819365,GT1,Share of export of environmental goods (OECD and APEC classifications) to total export (%),UNCOMTRADE data and OECD and APEC classifications of environmental goods,https://comtrade.un.org/data/,MANUAL
2019,MYS,4.738319474288867,GT1,Share of export of environmental goods (OECD and APEC classifications) to total export (%),UNCOMTRADE data and OECD and APEC classifications of environmental goods,https://comtrade.un.org/data/,MANUAL
2019,MLT,3.814224522907724,GT1,Share of export of environmental goods (OECD and APEC classifications) to total export (%),UNCOMTRADE data and OECD and APEC classifications of environmental goods,https://comtrade.un.org/data/,MANUAL
2019,MUS,0.5526018158692882,GT1,Share of export of environmental goods (OECD and APEC classifications) to total export (%),UNCOMTRADE data and OECD and APEC classifications of environmental goods,https://comtrade.un.org/data/,MANUAL
2019,MEX,6.842646519015115,GT1,Share of export of environmental goods (OECD and APEC classifications) to total export (%),UNCOMTRADE data and OECD and APEC classifications of environmental goods,https://comtrade.un.org/data/,MANUAL
2019,MAR,1.1512903491541735,GT1,Share of export of environmental goods (OECD and APEC classifications) to total export (%),UNCOMTRADE data and OECD and APEC classifications of environmental goods,https://comtrade.un.org/data/,MANUAL
2019,MMR,0.7012501013178051,GT1,Share of export of environmental goods (OECD and APEC classifications) to total export (%),UNCOMTRADE data and OECD and APEC classifications of environmental goods,https://comtrade.un.org/data/,MANUAL
2019,NAM,0.7861962379333516,GT1,Share of export of environmental goods (OECD and APEC classifications) to total export (%),UNCOMTRADE data and OECD and APEC classifications of environmental goods,https://comtrade.un.org/data/,MANUAL
2019,NLD,4.9736745862882366,GT1,Share of export of environmental goods (OECD and APEC classifications) to total export (%),UNCOMTRADE data and OECD and APEC classifications of environmental goods,https://comtrade.un.org/data/,MANUAL
2019,NZL,1.3334753261693404,GT1,Share of export of environmental goods (OECD and APEC classifications) to total export (%),UNCOMTRADE data and OECD and APEC classifications of environmental goods,https://comtrade.un.org/data/,MANUAL
2019,MKD,34.54687539941579,GT1,Share of export of environmental goods (OECD and APEC classifications) to total export (%),UNCOMTRADE data and OECD and APEC classifications of environmental goods,https://comtrade.un.org/data/,MANUAL
2019,NOR,4.035662309479235,GT1,Share of export of environmental goods (OECD and APEC classifications) to total export (%),UNCOMTRADE data and OECD and APEC classifications of environmental goods,https://comtrade.un.org/data/,MANUAL
2019,PAK,0.5089639201732935,GT1,Share of export of environmental goods (OECD and APEC classifications) to total export (%),UNCOMTRADE data and OECD and APEC classifications of environmental goods,https://comtrade.un.org/data/,MANUAL
